************************************************************
numVars,numInstances,numFocalElements,numConfigs,time
2,500,459,100,1036
2,500,460,100,1044
2,500,461,100,958
2,500,462,100,955
2,500,463,100,997
2,500,464,100,1008
2,500,465,100,1024
2,500,466,100,1023
2,500,467,100,1005
2,500,468,100,993
2,500,469,100,983
2,500,470,100,1197
2,500,471,100,1191
2,500,472,100,1164
2,500,473,100,1242
2,500,474,100,1270
2,500,475,100,1306
2,500,476,100,1247
2,500,477,100,1250
2,500,478,100,1161
2,500,479,100,1202
2,500,480,100,1283
2,500,481,100,1305
2,500,482,100,1275
2,500,483,100,1244
2,500,484,100,1227
2,500,485,100,1275
2,500,486,100,1321
2,500,487,100,1287
2,500,488,100,1234
2,500,489,100,1229
2,500,490,100,1334
2,500,491,100,1336
2,500,492,100,1281
2,500,493,100,1253
2,500,494,100,1432
2,500,495,100,1337
2,500,496,100,1294
2,500,497,100,1277
2,500,498,100,1321
2,500,499,100,1347
2,500,500,100,1344
2,500,501,100,1271
2,500,502,100,1274
2,500,503,100,1452
2,500,504,100,1363
2,500,505,100,1335
2,500,506,100,1263
2,500,507,100,1291
2,500,508,100,1470
2,500,509,100,1382
2,500,510,100,1377
2,500,511,100,1290
2,500,512,100,1298
2,500,513,100,1352
2,500,514,100,1402
2,500,515,100,1382
2,500,516,100,1342
2,500,517,100,1338
2,500,518,100,1388
2,500,519,100,1502
2,500,520,100,1437
2,500,521,100,1369
2,500,522,100,1364
2,500,523,100,1367
2,500,524,100,1331
2,500,525,100,1511
2,500,526,100,1441
2,500,527,100,1452
2,500,528,100,1403
2,500,529,100,1374
2,500,530,100,1399
2,500,531,100,1379
2,500,532,100,1533
2,500,533,100,1568
2,500,534,100,1489
2,500,535,100,1439
2,500,536,100,1435
2,500,537,100,1408
2,500,538,100,1428
2,500,539,100,1403
2,500,540,100,1472
2,500,541,100,1574
2,500,542,100,1603
2,500,543,100,1498
2,500,544,100,1508
2,500,545,100,1475
2,500,546,100,1481
2,500,547,100,1453
2,500,548,100,1464
2,500,549,100,1463
2,500,550,100,1473
2,500,551,100,1434
2,500,552,100,1503
2,500,553,100,1636
2,500,554,100,1635
2,500,555,100,1659
2,500,556,100,1588
2,500,557,100,1568
2,500,558,100,1573
2,500,559,100,1564
2,500,560,100,1600
2,500,561,100,1589
2,500,562,100,1768
2,500,563,100,1955
2,500,564,100,1852
2,500,565,100,1846
2,500,566,100,1840
2,500,567,100,1791
2,500,568,100,1750
2,500,569,100,1779
2,500,570,100,1819
2,500,571,100,1836
2,500,572,100,1873
2,500,573,100,1846
2,500,574,100,1854
2,500,575,100,1888
2,500,576,100,1782
2,500,577,100,1787
2,500,578,100,1787
2,500,579,100,1834
2,500,580,100,1869
2,500,581,100,1901
2,500,582,100,1921
2,500,583,100,2078
2,500,584,100,1907
2,500,585,100,1903
2,500,586,100,1849
2,500,587,100,1807
2,500,588,100,1880
2,500,589,100,1877
2,500,590,100,1931
2,500,591,100,1925
2,500,592,100,1950
2,500,593,100,1847
2,500,594,100,1839
2,500,595,100,1881
2,500,596,100,1919
2,500,597,100,2066
2,500,598,100,1977
2,500,599,100,1970
2,500,600,100,1862
2,500,601,100,1925
2,500,602,100,1954
2,500,603,100,2109
2,500,604,100,1991
2,500,605,100,1911
2,500,606,100,1922
2,500,607,100,1961
2,500,608,100,2110
2,500,609,100,2007
2,500,610,100,1876
2,500,611,100,1943
2,500,612,100,1993
2,500,613,100,1993
2,500,614,100,2036
2,500,615,100,1889
2,500,616,100,1952
2,500,617,100,2137
2,500,618,100,2034
2,500,619,100,1911
2,500,620,100,2017
2,500,621,100,2154
2,500,622,100,2039
2,500,623,100,1952
2,500,624,100,1953
2,500,625,100,2220
2,500,626,100,2091
2,500,627,100,1959
2,500,628,100,2026
2,500,629,100,2086
2,500,630,100,2010
2,500,631,100,2039
2,500,632,100,2247
2,500,633,100,2098
2,500,634,100,1988
2,500,635,100,2224
2,500,636,100,2130
2,500,637,100,2043
2,500,638,100,2173
2,500,639,100,2122
2,500,640,100,2058
2,500,641,100,2219
2,500,642,100,2097
2,500,643,100,2076
2,500,644,100,2112
2,500,645,100,2002
2,500,646,100,2225
2,500,647,100,2186
2,500,648,100,2051
2,500,649,100,2258
2,500,650,100,2095
2,500,651,100,2140
2,500,652,100,2177
2,500,653,100,2084
2,500,654,100,2268
2,500,655,100,2084
2,500,656,100,2281
2,500,657,100,2181
2,500,658,100,2316
2,500,659,100,2206
2,500,660,100,2115
2,500,661,100,2324
2,500,662,100,2101
2,500,663,100,2316
2,500,664,100,2234
2,500,665,100,2325
2,500,666,100,2226
2,500,667,100,2308
2,500,668,100,2245
2,500,669,100,2287
2,500,670,100,2252
2,500,671,100,2298
2,500,672,100,2173
2,500,673,100,2327
2,500,674,100,2124
2,500,675,100,2364
2,500,676,100,2152
2,500,677,100,2256
2,500,678,100,2188
2,500,679,100,2238
2,500,680,100,2221
2,500,681,100,2305
2,500,682,100,2367
2,500,683,100,2332
2,500,684,100,2362
2,500,685,100,2190
2,500,686,100,2301
2,500,687,100,2323
2,500,688,100,2323
2,500,689,100,2390
2,500,690,100,2326
2,500,691,100,2398
2,500,692,100,2302
2,500,693,100,2420
2,500,694,100,2411
2,500,695,100,2203
2,500,696,100,2371
2,500,697,100,2438
2,500,698,100,2428
2,500,699,100,2414
2,500,700,100,2436
************************************************************
numVars,numInstances,numFocalElements,numConfigs,time
2,1000,200,100,216
2,1000,200,101,216
2,1000,200,102,223
2,1000,200,103,232
2,1000,200,104,232
2,1000,200,105,200
2,1000,200,106,223
2,1000,200,107,216
2,1000,200,108,216
2,1000,200,109,216
2,1000,200,110,226
2,1000,200,111,200
2,1000,200,112,221
2,1000,200,113,218
2,1000,200,114,219
2,1000,200,115,203
2,1000,200,116,220
2,1000,200,117,223
2,1000,200,118,226
2,1000,200,119,200
2,1000,200,120,220
2,1000,200,121,220
2,1000,200,122,221
2,1000,200,123,216
2,1000,200,124,216
2,1000,200,125,223
2,1000,200,126,225
2,1000,200,127,219
2,1000,200,128,227
2,1000,200,129,219
2,1000,200,130,210
2,1000,200,131,231
2,1000,200,132,218
2,1000,200,133,220
2,1000,200,134,207
2,1000,200,135,224
2,1000,200,136,218
2,1000,200,137,222
2,1000,200,138,223
2,1000,200,139,218
2,1000,200,140,220
2,1000,200,141,214
2,1000,200,142,218
2,1000,200,143,217
2,1000,200,144,221
2,1000,200,145,215
2,1000,200,146,221
2,1000,200,147,222
2,1000,200,148,231
2,1000,200,149,222
2,1000,200,150,219
2,1000,200,151,222
2,1000,200,152,201
2,1000,200,153,217
2,1000,200,154,221
2,1000,200,155,216
2,1000,200,156,216
2,1000,200,157,222
2,1000,200,158,218
2,1000,200,159,202
2,1000,200,160,221
2,1000,200,161,224
2,1000,200,162,243
2,1000,200,163,220
2,1000,200,164,217
2,1000,200,165,221
2,1000,200,166,203
2,1000,200,167,220
2,1000,200,168,220
2,1000,200,169,229
2,1000,200,170,221
2,1000,200,171,221
2,1000,200,172,216
2,1000,200,173,200
2,1000,200,174,220
2,1000,200,175,222
2,1000,200,176,234
2,1000,200,177,217
2,1000,200,178,222
2,1000,200,179,218
2,1000,200,180,208
2,1000,200,181,221
2,1000,200,182,219
2,1000,200,183,218
2,1000,200,184,216
2,1000,200,185,221
2,1000,200,186,223
2,1000,200,187,216
2,1000,200,188,218
2,1000,200,189,218
2,1000,200,190,198
2,1000,200,191,215
2,1000,200,192,218
2,1000,200,193,185
2,1000,200,194,170
2,1000,200,195,171
2,1000,200,196,173
2,1000,200,197,168
2,1000,200,198,168
2,1000,200,199,171
2,1000,200,200,169
2,1000,200,201,172
2,1000,200,202,170
2,1000,200,203,188
2,1000,200,204,174
2,1000,200,205,175
2,1000,200,206,170
2,1000,200,207,174
2,1000,200,208,169
2,1000,200,209,169
2,1000,200,210,175
2,1000,200,211,176
2,1000,200,212,175
2,1000,200,213,171
2,1000,200,214,169
2,1000,200,215,173
2,1000,200,216,186
2,1000,200,217,171
2,1000,200,218,169
2,1000,200,219,172
2,1000,200,220,172
2,1000,200,221,170
2,1000,200,222,170
2,1000,200,223,173
2,1000,200,224,171
2,1000,200,225,169
2,1000,200,226,170
2,1000,200,227,181
2,1000,200,228,170
2,1000,200,229,194
2,1000,200,230,177
2,1000,200,231,170
2,1000,200,232,173
2,1000,200,233,171
2,1000,200,234,172
2,1000,200,235,172
2,1000,200,236,171
2,1000,200,237,176
2,1000,200,238,175
2,1000,200,239,186
2,1000,200,240,175
2,1000,200,241,172
2,1000,200,242,172
2,1000,200,243,176
2,1000,200,244,174
2,1000,200,245,189
2,1000,200,246,175
2,1000,200,247,177
2,1000,200,248,173
2,1000,200,249,177
2,1000,200,250,172
